departure_time,trip_id,route_id,service_id,trip_headsign,route_long_name
13:20,128204_13822_20251002,16_16111_1_20251002,4,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
13:20,128201_6665_20251002,16_16111_1_20251002,1,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
13:20,128203_11444_20251002,16_16111_1_20251002,3,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
13:20,128202_9054_20251002,16_16111_1_20251002,2,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
13:20,128205_16211_20251002,16_16111_1_20251002,5,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
13:22,128206_2893_20251002,16_16111_1_20251002,6,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
13:22,1_111000051_20251001,4001_1001_1_20251001,0,熊本駅前,O2-0：熊本駅→本荘町→上熊本駅→新町→熊本駅
13:25,128207_4705_20251002,16_16021_1_20251002,7,桜町バスターミナル,F1-1：東熊本第二病院前→供合～子飼→桜町バスターミナル
13:26,128207_4688_20251002,13_13251_1_20251002,7,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
13:31,7_311000041_20251001,4001_1001_1_20251001,7,熊本駅前,O2-0：熊本駅→本荘町→上熊本駅→新町→熊本駅
13:36,128201_6520_20251002,13_13211_1_20251002,1,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
13:36,128205_16066_20251002,13_13211_1_20251002,5,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
13:36,128202_8909_20251002,13_13211_1_20251002,2,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
13:36,128203_11299_20251002,13_13211_1_20251002,3,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
13:36,128204_13677_20251002,13_13211_1_20251002,4,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
13:37,128206_2781_20251002,13_13211_1_20251002,6,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
13:38,3_112000943_20251001,4008_3702_2_20251001,0,上熊本駅前,F4-1：東本町→京塚→渡瀬→子飼→上熊本駅
13:38,128207_4945_20251002,27_27081_1_20251002,7,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
13:40,127107_4521_20251002,7_7011_1_20251002,7,川口二丁,F2-3/S4-3：戸島→子飼～野口→川口
13:42,127106_2639_20251002,7_7021_1_20251002,6,川口二丁,F2-1/S4-3：小山団地→子飼～野口→川口
13:44,127103_11171_20251002,7_7031_1_20251002,3,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
13:44,127102_8781_20251002,7_7031_1_20251002,2,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
13:44,127105_15938_20251002,7_7031_1_20251002,5,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
13:44,127104_13549_20251002,7_7031_1_20251002,4,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
13:44,127101_6392_20251002,7_7031_1_20251002,1,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
13:47,127105_16495_20251002,27_27081_1_20251002,5,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
13:47,127106_3124_20251002,27_27081_1_20251002,6,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
13:47,127102_9338_20251002,27_27081_1_20251002,2,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
13:47,127101_6949_20251002,27_27081_1_20251002,1,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
13:47,127103_11728_20251002,27_27081_1_20251002,3,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
13:47,127104_14106_20251002,27_27081_1_20251002,4,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
13:49,1_111002006_20251001,4010_4662_2_20251001,0,本山営業所,F3-2：画図橋→北水前寺→子飼→桜町バスターミナル→日銀前→本山営業所
13:50,128204_13823_20251002,16_16111_1_20251002,4,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
13:50,128202_9055_20251002,16_16111_1_20251002,2,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
13:50,7_311000359_20251001,4010_4622_2_20251001,7,桜町バスターミナル,F3-1：水前寺鳥居→北水前寺→子飼→桜町バスターミナル
13:50,128205_16212_20251002,16_16111_1_20251002,5,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
13:50,128201_6666_20251002,16_16111_1_20251002,1,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
13:50,128203_11445_20251002,16_16111_1_20251002,3,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
13:52,1_111000050_20251001,4001_1001_1_20251001,0,熊本駅前,O2-0：熊本駅→本荘町→上熊本駅→新町→熊本駅
13:52,128206_2894_20251002,16_16111_1_20251002,6,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
13:52,128207_4737_20251002,16_16111_1_20251002,7,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
13:54,128207_4630_20251002,13_13211_1_20251002,7,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
13:58,128201_6586_20251002,13_13251_1_20251002,1,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
13:58,128204_13743_20251002,13_13251_1_20251002,4,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
13:58,128205_16132_20251002,13_13251_1_20251002,5,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
13:58,128202_8975_20251002,13_13251_1_20251002,2,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
13:58,128203_11365_20251002,13_13251_1_20251002,3,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
13:58,128206_2846_20251002,13_13251_1_20251002,6,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
14:01,7_311000045_20251001,4001_1001_1_20251001,7,熊本駅前,O2-0：熊本駅→本荘町→上熊本駅→新町→熊本駅
14:06,128202_8910_20251002,13_13211_1_20251002,2,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
14:06,128204_13678_20251002,13_13211_1_20251002,4,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
14:06,128205_16067_20251002,13_13211_1_20251002,5,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
14:06,128203_11300_20251002,13_13211_1_20251002,3,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
14:06,128201_6521_20251002,13_13211_1_20251002,1,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
14:07,128206_2782_20251002,13_13211_1_20251002,6,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
14:09,127102_8782_20251002,7_7031_1_20251002,2,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
14:09,127104_13550_20251002,7_7031_1_20251002,4,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
14:09,127101_6393_20251002,7_7031_1_20251002,1,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
14:09,127105_15939_20251002,7_7031_1_20251002,5,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
14:09,127103_11172_20251002,7_7031_1_20251002,3,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
14:12,127106_2663_20251002,7_7031_1_20251002,6,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
14:15,128207_4655_20251002,13_13231_1_20251002,7,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
14:17,128204_13711_20251002,13_13231_1_20251002,4,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
14:17,128205_16100_20251002,13_13231_1_20251002,5,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
14:17,128201_6554_20251002,13_13231_1_20251002,1,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
14:17,128203_11333_20251002,13_13231_1_20251002,3,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
14:17,128202_8943_20251002,13_13231_1_20251002,2,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
14:18,128206_2812_20251002,13_13231_1_20251002,6,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
14:20,128202_9056_20251002,16_16111_1_20251002,2,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
14:20,128201_6667_20251002,16_16111_1_20251002,1,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
14:20,128205_16213_20251002,16_16111_1_20251002,5,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
14:20,128203_11446_20251002,16_16111_1_20251002,3,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
14:20,128204_13824_20251002,16_16111_1_20251002,4,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
14:22,128206_2895_20251002,16_16111_1_20251002,6,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
14:22,1_111000097_20251001,4001_1041_1_20251001,0,熊本駅前,O2-0：熊本駅→本荘町→上熊本駅→新町→熊本駅
14:25,128207_4706_20251002,16_16021_1_20251002,7,桜町バスターミナル,F1-1：東熊本第二病院前→供合～子飼→桜町バスターミナル
14:26,128207_4689_20251002,13_13251_1_20251002,7,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
14:31,7_311000074_20251001,4001_1041_1_20251001,7,熊本駅前,O2-0：熊本駅→本荘町→上熊本駅→新町→熊本駅
14:36,2_112000945_20251001,4008_3732_2_20251001,0,上熊本駅前,F4-2：東本町→熊本市民病院→京塚→渡瀬→子飼→上熊本駅
14:36,128202_8911_20251002,13_13211_1_20251002,2,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
14:36,128203_11301_20251002,13_13211_1_20251002,3,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
14:36,128204_13679_20251002,13_13211_1_20251002,4,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
14:36,128201_6522_20251002,13_13211_1_20251002,1,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
14:36,128205_16068_20251002,13_13211_1_20251002,5,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
14:37,128206_2783_20251002,13_13211_1_20251002,6,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
14:38,127107_4946_20251002,27_27081_1_20251002,7,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
14:39,127104_13515_20251002,7_7011_1_20251002,4,川口二丁,F2-3/S4-3：戸島→子飼～野口→川口
14:39,127103_11137_20251002,7_7011_1_20251002,3,川口二丁,F2-3/S4-3：戸島→子飼～野口→川口
14:39,127101_6358_20251002,7_7011_1_20251002,1,川口二丁,F2-3/S4-3：戸島→子飼～野口→川口
14:39,127105_15904_20251002,7_7011_1_20251002,5,川口二丁,F2-3/S4-3：戸島→子飼～野口→川口
14:39,127102_8747_20251002,7_7011_1_20251002,2,川口二丁,F2-3/S4-3：戸島→子飼～野口→川口
14:42,127106_2630_20251002,7_7011_1_20251002,6,川口二丁,F2-3/S4-3：戸島→子飼～野口→川口
14:42,127107_4547_20251002,7_7031_1_20251002,7,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
14:47,127105_16496_20251002,27_27081_1_20251002,5,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
14:47,128206_3125_20251002,27_27081_1_20251002,6,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
14:47,127104_14107_20251002,27_27081_1_20251002,4,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
14:47,127103_11729_20251002,27_27081_1_20251002,3,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
14:47,127102_9339_20251002,27_27081_1_20251002,2,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
14:47,127101_6950_20251002,27_27081_1_20251002,1,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
14:50,128201_6668_20251002,16_16111_1_20251002,1,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
14:50,128204_13825_20251002,16_16111_1_20251002,4,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
14:50,128205_16214_20251002,16_16111_1_20251002,5,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
14:50,128202_9057_20251002,16_16111_1_20251002,2,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
14:50,1_111002004_20251001,4010_4652_2_20251001,0,本山営業所,F3-1：水前寺鳥居→北水前寺→子飼→桜町バスターミナル→日銀前→本山営業所
14:50,128203_11447_20251002,16_16111_1_20251002,3,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
14:52,128207_4738_20251002,16_16111_1_20251002,7,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
14:52,1_111000098_20251001,4001_1041_1_20251001,0,熊本駅前,O2-0：熊本駅→本荘町→上熊本駅→新町→熊本駅
14:52,128206_2896_20251002,16_16111_1_20251002,6,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
14:54,128207_4615_20251002,12_12081_1_20251002,7,桜町バスターミナル,E3-5：吹田団地→三里木～子飼→桜町バスターミナル
14:56,7_311000076_20251001,4001_1041_1_20251001,7,熊本駅前,O2-0：熊本駅→本荘町→上熊本駅→新町→熊本駅
14:58,128201_6587_20251002,13_13251_1_20251002,1,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
14:58,7_311000369_20251001,4010_4622_2_20251001,7,桜町バスターミナル,F3-1：水前寺鳥居→北水前寺→子飼→桜町バスターミナル
14:58,128204_13744_20251002,13_13251_1_20251002,4,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
14:58,128206_2847_20251002,13_13251_1_20251002,6,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
14:58,128203_11366_20251002,13_13251_1_20251002,3,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
14:58,128205_16133_20251002,13_13251_1_20251002,5,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
14:58,128202_8976_20251002,13_13251_1_20251002,2,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
15:01,128204_14082_20251002,27_27051_1_20251002,4,桜町バスターミナル,E2-1：楠団地→二里木～子飼→桜町バスターミナル
15:01,128205_16471_20251002,27_27051_1_20251002,5,桜町バスターミナル,E2-1：楠団地→二里木～子飼→桜町バスターミナル
15:01,128203_11704_20251002,27_27051_1_20251002,3,桜町バスターミナル,E2-1：楠団地→二里木～子飼→桜町バスターミナル
15:01,128202_9314_20251002,27_27051_1_20251002,2,桜町バスターミナル,E2-1：楠団地→二里木～子飼→桜町バスターミナル
15:01,128201_6925_20251002,27_27051_1_20251002,1,桜町バスターミナル,E2-1：楠団地→二里木～子飼→桜町バスターミナル
15:06,128202_8912_20251002,13_13211_1_20251002,2,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
15:06,128205_16069_20251002,13_13211_1_20251002,5,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
15:06,128203_11302_20251002,13_13211_1_20251002,3,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
15:06,128204_13680_20251002,13_13211_1_20251002,4,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
15:06,128201_6523_20251002,13_13211_1_20251002,1,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
15:07,127106_2664_20251002,7_7031_1_20251002,6,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
15:07,128206_2784_20251002,13_13211_1_20251002,6,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
15:09,127101_6394_20251002,7_7031_1_20251002,1,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
15:09,127103_11173_20251002,7_7031_1_20251002,3,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
15:09,127102_8783_20251002,7_7031_1_20251002,2,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
15:09,127104_13551_20251002,7_7031_1_20251002,4,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
15:09,127105_15940_20251002,7_7031_1_20251002,5,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
15:15,128207_4656_20251002,13_13231_1_20251002,7,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
15:17,128201_6555_20251002,13_13231_1_20251002,1,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
15:17,128202_8944_20251002,13_13231_1_20251002,2,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
15:17,128203_11334_20251002,13_13231_1_20251002,3,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
15:17,128205_16101_20251002,13_13231_1_20251002,5,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
15:17,128204_13712_20251002,13_13231_1_20251002,4,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
15:18,128206_2813_20251002,13_13231_1_20251002,6,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
15:20,128201_6669_20251002,16_16111_1_20251002,1,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
15:20,128204_13826_20251002,16_16111_1_20251002,4,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
15:20,128202_9058_20251002,16_16111_1_20251002,2,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
15:20,128205_16215_20251002,16_16111_1_20251002,5,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
15:20,128203_11448_20251002,16_16111_1_20251002,3,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
15:21,7_311000042_20251001,4001_1001_1_20251001,7,熊本駅前,O2-0：熊本駅→本荘町→上熊本駅→新町→熊本駅
15:22,128207_4739_20251002,16_16111_1_20251002,7,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
15:22,1_111000490_20251001,4001_1001_1_20251001,0,熊本駅前,O2-0：熊本駅→本荘町→上熊本駅→新町→熊本駅
15:22,128206_2864_20251002,16_16021_1_20251002,6,桜町バスターミナル,F1-1：東熊本第二病院前→供合～子飼→桜町バスターミナル
15:26,128207_4690_20251002,13_13251_1_20251002,7,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
15:36,128205_16070_20251002,13_13211_1_20251002,5,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
15:36,128204_13681_20251002,13_13211_1_20251002,4,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
15:36,3_112000959_20251001,4008_3711_1_20251001,0,上熊本駅前,F4-1：昭和町→京塚→渡瀬→子飼→上熊本駅
15:36,128201_6524_20251002,13_13211_1_20251002,1,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
15:36,128202_8913_20251002,13_13211_1_20251002,2,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
15:36,128203_11303_20251002,13_13211_1_20251002,3,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
15:37,128206_2785_20251002,13_13211_1_20251002,6,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
15:38,127107_4947_20251002,27_27081_1_20251002,7,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
15:42,128506_2640_20251002,7_7021_1_20251002,6,川口二丁,F2-1/S4-3：小山団地→子飼～野口→川口
15:42,127107_4533_20251002,7_7021_1_20251002,7,川口二丁,F2-1/S4-3：小山団地→子飼～野口→川口
15:44,128503_11174_20251002,7_7031_1_20251002,3,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
15:44,128502_8784_20251002,7_7031_1_20251002,2,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
15:44,128505_15941_20251002,7_7031_1_20251002,5,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
15:44,128501_6395_20251002,7_7031_1_20251002,1,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
15:44,128504_13552_20251002,7_7031_1_20251002,4,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
15:47,127106_3126_20251002,27_27081_1_20251002,6,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
15:47,128204_14108_20251002,27_27081_1_20251002,4,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
15:47,128205_16497_20251002,27_27081_1_20251002,5,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
15:47,128203_11730_20251002,27_27081_1_20251002,3,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
15:47,128201_6951_20251002,27_27081_1_20251002,1,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
15:47,128202_9340_20251002,27_27081_1_20251002,2,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
15:48,128205_16115_20251002,13_13241_1_20251002,5,桜町バスターミナル,E3-3：光の森産交→武蔵ヶ丘～子飼→桜町バスターミナル
15:48,128204_13726_20251002,13_13241_1_20251002,4,桜町バスターミナル,E3-3：光の森産交→武蔵ヶ丘～子飼→桜町バスターミナル
15:48,128203_11348_20251002,13_13241_1_20251002,3,桜町バスターミナル,E3-3：光の森産交→武蔵ヶ丘～子飼→桜町バスターミナル
15:48,128202_8958_20251002,13_13241_1_20251002,2,桜町バスターミナル,E3-3：光の森産交→武蔵ヶ丘～子飼→桜町バスターミナル
15:48,128201_6569_20251002,13_13241_1_20251002,1,桜町バスターミナル,E3-3：光の森産交→武蔵ヶ丘～子飼→桜町バスターミナル
15:50,128201_6670_20251002,16_16111_1_20251002,1,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
15:50,128205_16216_20251002,16_16111_1_20251002,5,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
15:50,128204_13827_20251002,16_16111_1_20251002,4,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
15:50,128202_9059_20251002,16_16111_1_20251002,2,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
15:50,128203_11449_20251002,16_16111_1_20251002,3,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
15:52,128207_4740_20251002,16_16111_1_20251002,7,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
15:52,1_111000022_20251001,4001_1001_1_20251001,0,熊本駅前,O2-0：熊本駅→本荘町→上熊本駅→新町→熊本駅
15:52,128206_2897_20251002,16_16111_1_20251002,6,桜町バスターミナル,F1-2：光の森産交→供合～子飼→桜町バスターミナル
15:54,128207_4631_20251002,13_13211_1_20251002,7,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
15:58,128204_13745_20251002,13_13251_1_20251002,4,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
15:58,128206_2848_20251002,13_13251_1_20251002,6,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
15:58,128201_6588_20251002,13_13251_1_20251002,1,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
15:58,128205_16134_20251002,13_13251_1_20251002,5,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
15:58,128203_11367_20251002,13_13251_1_20251002,3,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
15:58,128202_8977_20251002,13_13251_1_20251002,2,桜町バスターミナル,E3-2：光の森産交→ゆめタウン～子飼→桜町バスターミナル
16:02,128204_14109_20251002,27_27081_1_20251002,4,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
16:02,128201_6952_20251002,27_27081_1_20251002,1,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
16:02,128203_11731_20251002,27_27081_1_20251002,3,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
16:02,128205_16498_20251002,27_27081_1_20251002,5,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
16:02,128202_9341_20251002,27_27081_1_20251002,2,西部車庫,E2-1/S3-0：楠団地→二里木～蓮台寺→西部車庫
16:06,128205_16071_20251002,13_13211_1_20251002,5,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
16:06,128201_6525_20251002,13_13211_1_20251002,1,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
16:06,128203_11304_20251002,13_13211_1_20251002,3,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
16:06,128204_13682_20251002,13_13211_1_20251002,4,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
16:06,128202_8914_20251002,13_13211_1_20251002,2,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
16:07,127106_2665_20251002,7_7031_1_20251002,6,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
16:07,128206_2786_20251002,13_13211_1_20251002,6,桜町バスターミナル,E3-4：光の森産交→三里木～子飼→桜町バスターミナル
16:10,128502_8785_20251002,7_7031_1_20251002,2,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
16:10,128505_15942_20251002,7_7031_1_20251002,5,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
16:10,128504_13553_20251002,7_7031_1_20251002,4,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
16:10,128501_6396_20251002,7_7031_1_20251002,1,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
16:10,128503_11175_20251002,7_7031_1_20251002,3,五丁,F2-1/S4-2：小山団地→子飼～野口→五丁
16:15,128207_4657_20251002,13_13231_1_20251002,7,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
16:16,7_311000044_20251001,4001_1001_1_20251001,7,熊本駅前,O2-0：熊本駅→本荘町→上熊本駅→新町→熊本駅
16:18,128206_2814_20251002,13_13231_1_20251002,6,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
16:19,2_112000946_20251001,4008_3732_2_20251001,0,上熊本駅前,F4-2：東本町→熊本市民病院→京塚→渡瀬→子飼→上熊本駅
16:20,128202_8945_20251002,13_13231_1_20251002,2,熊本駅前,E3-3：光の森産交→武蔵ヶ丘～子飼→熊本駅前
